MethodCode,StationCode,SampleDate,SampleTime,GearID,StreamGauge,TrapStatus,Debris,GearConditionCode,TimePerRevBefore,TimePerRevAfter,TrapRevolutions,Comments
RSTR,ST040X,1998-03-01,10:30:00,RSTR8,n/p,1,n/p,1,11,11,8018,NA
RSTR,ST040X,1998-03-02,09:45:00,RSTR8,6,1,n/p,1,11.3,11.3,7435,NA
RSTR,ST040X,1998-03-02,19:45:00,RSTR8,5.3,1,n/p,1,NA,NA,NA,NA
RSTR,ST040X,1998-03-02,20:30:00,RSTR8,5.3,2,n/p,1,NA,NA,NA,NA
RSTR,ST040X,1998-03-02,21:30:00,RSTR8,5.3,2,n/p,1,NA,NA,NA,NA
RSTR,ST040X,1998-03-02,22:30:00,RSTR8,5.3,2,n/p,1,NA,NA,NA,NA
RSTR,ST040X,1998-03-03,09:30:00,RSTR8,5.8,2,n/p,1,11.4,11.4,7862,NA
RSTR,ST040X,1998-03-04,09:15:00,RSTR8,5,1,n/p,1,10.5,10.5,8643,NA
RSTR,ST040X,1998-03-04,16:00:00,RSTR8,n/p,1,n/p,1,NA,NA,2635,NA
RSTR,ST040X,1998-03-05,08:45:00,RSTR8,3.9,2,n/p,1,9.1,9.1,9402,NA
RSTR,ST040X,1998-03-06,09:00:00,RSTR8,4,1,n/p,2,8.8,8.8,9479,One cell partially blocked.
RSTR,ST040X,1998-03-07,09:00:00,RSTR8,3.9,1,n/p,2,9.2,9.2,9302,One cell partially blocked.
RSTR,ST040X,1998-03-08,09:00:00,RSTR8,n/p,1,n/p,1,8.8,8.8,9683,NA
RSTR,ST040X,1998-03-09,08:00:00,RSTR8,3.9,1,n/p,1,9.2,9.2,9175,NA
RSTR,ST040X,1998-03-10,10:30:00,RSTR8,3.9,1,n/p,2,9.3,9.3,10661,One cell blocked.
RSTR,ST040X,1998-03-11,07:30:00,RSTR8,3.9,1,n/p,1,8.9,8.9,8317,NA
RSTR,ST040X,1998-03-12,07:00:00,RSTR8,n/p,1,n/p,1,8.9,8.9,9264,NA
RSTR,ST040X,1998-03-13,10:15:00,RSTR8,3.1,1,n/p,1,9.3,9.3,9056,NA
RSTR,ST040X,1998-03-14,09:00:00,RSTR8,n/p,1,n/p,1,13.9,13.5,8080,NA
RSTR,ST040X,1998-03-15,07:45:00,RSTR8,n/p,1,n/p,1,10.5,10.4,8046,NA
RSTR,ST040X,1998-03-16,08:30:00,RSTR8,2.8,1,n/p,1,10.4,9.5,8863,NA
RSTR,ST040X,1998-03-17,09:00:00,RSTR8,n/p,1,n/p,1,13.5,13.5,8847,NA
RSTR,ST040X,1998-03-18,08:15:00,RSTR8,n/p,1,n/p,1,10.5,9.5,8502,NA
RSTR,ST040X,1998-03-18,20:00:00,RSTR8,n/p,1,n/p,1,NA,NA,NA,NA
RSTR,ST040X,1998-03-18,21:15:00,RSTR8,n/p,2,n/p,1,NA,NA,NA,NA
RSTR,ST040X,1998-03-18,22:00:00,RSTR8,n/p,2,n/p,1,NA,NA,NA,NA
RSTR,ST040X,1998-03-19,09:00:00,RSTR8,4,2,n/p,1,NA,NA,9036,NA
RSTR,ST040X,1998-03-20,07:15:00,RSTR8,n/p,1,n/p,2,8.8,9.6,NA,One cell partially blocked; counter broken.
RSTR,ST040X,1998-03-21,08:15:00,RSTR8,n/p,1,n/p,2,14.3,NA,NA,counter broken
RSTR,ST040X,1998-03-21,12:15:00,RSTR8,n/p,0,n/p,4,NA,NA,0,Counter fixed.
RSTR,ST040X,1998-03-22,08:00:00,RSTR8,n/p,1,n/p,1,10.7,9.8,7364,NA
RSTR,ST040X,1998-03-23,09:45:00,RSTR8,4.3,1,n/p,1,9,9,10173,NA
RSTR,ST040X,1998-03-24,07:45:00,RSTR8,4.2,1,n/p,1,9.2,9.2,8940,NA
RSTR,ST040X,1998-03-25,07:15:00,RSTR8,4.3,1,n/p,2,9.7,9.7,9165,One cell blocked.
RSTR,ST040X,1998-03-26,07:00:00,RSTR8,3.8,1,n/p,1,9.1,11.3,9263,NA
RSTR,ST040X,1998-03-27,09:30:00,RSTR8,3.5,1,n/p,1,8.9,9.2,10588,NA
RSTR,ST040X,1998-03-28,07:00:00,RSTR8,3.2,1,n/p,1,9.233334,NA,8338,Hose for pump broken.
RSTR,ST040X,1998-03-29,06:30:00,RSTR8,2.6,1,n/p,1,10.03333,NA,8816,NA
RSTR,ST040X,1998-03-30,06:45:00,RSTR8,n/p,1,n/p,1,9.766666,NA,9042,NA
RSTR,ST040X,1998-03-31,07:00:00,RSTR8,n/p,1,n/p,1,10.2,9,8990,NA
RSTR,ST040X,1998-04-01,07:00:00,RSTR8,2.9,1,n/p,1,9.6,8.533334,8963,NA
RSTR,ST040X,1998-04-02,06:45:00,RSTR8,n/p,1,n/p,1,6.16,5.716667,9331,NA
RSTR,ST040X,1998-04-03,07:00:00,RSTR8,2.9,1,n/p,1,9.1,8.533334,164,Counter broken
RSTR,ST040X,1998-04-04,07:15:00,RSTR8,2.9,1,n/p,1,9.566667,NA,NA,Counter broken
RSTR,ST040X,1998-04-05,08:00:00,RSTR8,2.7,1,n/p,1,10.16667,9.3,NA,Counter broken
RSTR,ST040X,1998-04-06,11:00:00,RSTR8,n/p,1,n/p,1,10,9,NA,Conuter broken
RSTR,ST040X,1998-04-06,20:00:00,RSTR8,n/p,1,n/p,1,8.866667,NA,NA,NA
RSTR,ST040X,1998-04-06,21:30:00,RSTR8,n/p,2,n/p,1,NA,NA,NA,NA
RSTR,ST040X,1998-04-06,22:30:00,RSTR8,n/p,2,n/p,1,NA,NA,NA,NA
RSTR,ST040X,1998-04-06,23:30:00,RSTR8,n/p,2,n/p,1,NA,NA,NA,NA
RSTR,ST040X,1998-04-07,07:45:00,RSTR8,2.7,2,n/p,1,9.466666,NA,NA,Counter still broken
RSTR,ST040X,1998-04-07,20:00:00,RSTR8,n/p,1,n/p,1,NA,NA,NA,Counter fixed; reset at 8:00 pm
RSTR,ST040X,1998-04-08,07:45:00,RSTR8,3.5,2,n/p,1,NA,NA,4969,NA
RSTR,ST040X,1998-04-09,11:00:00,RSTR8,3.5,1,n/p,1,9.033334,NA,10710,NA
RSTR,ST040X,1998-04-10,07:45:00,RSTR8,n/p,1,n/p,1,10,8.666667,8060,No water sample taken
RSTR,ST040X,1998-04-11,08:00:00,RSTR8,3.49,1,n/p,1,9.166667,NA,9922,Trap wasn't hosed off
RSTR,ST040X,1998-04-11,21:30:00,RSTR8,n/p,1,n/p,1,9.333333,NA,5262,NA
RSTR,ST040X,1998-04-11,22:15:00,RSTR8,n/p,2,n/p,1,NA,NA,NA,NA
RSTR,ST040X,1998-04-11,23:15:00,RSTR8,n/p,2,n/p,1,9.166667,NA,5794,NA
RSTR,ST040X,1998-04-12,08:30:00,RSTR8,3.49,2,n/p,1,9.5,8.933333,9613,NA
RSTR,ST040X,1998-04-13,08:00:00,RSTR8,3.6,1,n/p,1,8.966666,8.533334,9439,NA
RSTR,ST040X,1998-04-14,07:45:00,RSTR8,n/p,1,n/p,2,9.566667,NA,9755,NA
RSTR,ST040X,1998-04-15,07:45:00,RSTR8,3.5,1,n/p,1,10.33333,9.566667,9412,NA
RSTR,ST040X,1998-04-16,07:45:00,RSTR8,n/p,1,n/p,1,8.756667,8.643333,7425,Fixed counter.  One TCG mark caught;  escaped net pen; is for Caswell release.
RSTR,ST040X,1998-04-17,07:45:00,RSTR8,3.5,1,n/p,1,9.033334,NA,9411,NA
RSTR,ST040X,1998-04-18,08:15:00,RSTR8,3.5,1,n/p,1,10.66667,NA,9832,Missing equipment; fish saved & measured later same day.
RSTR,ST040X,1998-04-19,08:00:00,RSTR8,3.5,1,n/p,1,9.733334,NA,9020,NA
RSTR,ST040X,1998-04-20,07:45:00,RSTR8,3.5,1,n/p,2,9.9,NA,9182,NA
RSTR,ST040X,1998-04-21,07:45:00,RSTR8,3.5,1,n/p,1,9.6,NA,9647,NA
RSTR,ST040X,1998-04-22,07:45:00,RSTR8,3.5,1,n/p,1,9.6,NA,8853,NA
RSTR,ST040X,1998-04-23,07:45:00,RSTR8,3.6,1,n/p,1,11.66667,NA,2221,counter lever broken
RSTR,ST040X,1998-04-24,07:45:00,RSTR8,n/p,1,n/p,1,9.333333,NA,NA,counter broken
RSTR,ST040X,1998-04-25,08:00:00,RSTR8,3.6,1,n/p,1,8.966666,NA,NA,counter broken
RSTR,ST040X,1998-04-26,07:30:00,RSTR8,3.6,1,n/p,1,10.23333,NA,NA,counter broken; pump to clean trap broken
RSTR,ST040X,1998-04-27,06:30:00,RSTR8,3.5,1,n/p,1,10.26667,8.633333,NA,counter broken
RSTR,ST040X,1998-04-28,08:00:00,RSTR8,3.6,1,n/p,2,15.6,12.26667,NA,branch blocking front of trap; counter broken
RSTR,ST040X,1998-04-29,08:00:00,RSTR8,3.6,1,n/p,1,9.833333,9.5,NA,NA
RSTR,ST040X,1998-04-30,09:30:00,RSTR8,3.6,1,n/p,1,9.433333,9.366667,NA,counter fixed & reset at 11:00 am
RSTR,ST040X,1998-05-01,08:00:00,RSTR8,3.6,1,n/p,2,10.53333,9.683333,7568,cell blocked by branch; flow meter broken
RSTR,ST040X,1998-05-02,08:00:00,RSTR8,n/p,1,n/p,1,9.866667,NA,156,counter broken
RSTR,ST040X,1998-05-02,20:30:00,RSTR8,n/p,1,n/p,1,NA,NA,NA,counter broken
RSTR,ST040X,1998-05-02,21:45:00,RSTR8,n/p,2,n/p,1,NA,NA,NA,first check of release
RSTR,ST040X,1998-05-02,22:45:00,RSTR8,n/p,2,n/p,1,NA,NA,NA,NA
RSTR,ST040X,1998-05-03,08:15:00,RSTR8,3.6,2,n/p,2,9.633333,9.5,5431,NA
RSTR,ST040X,1998-05-04,08:00:00,RSTR8,3.6,1,n/p,2,10.73333,9.3,4338,counter broke while trap was being checked
RSTR,ST040X,1998-05-05,06:45:00,RSTR8,3.7,1,n/p,1,9.566667,9.2,NA,counter broken
RSTR,ST040X,1998-05-06,07:30:00,RSTR8,3.6,1,n/p,1,10.9,9.466666,NA,Counter broken; no flow meter
RSTR,ST040X,1998-05-07,07:30:00,RSTR8,3.6,1,n/p,1,10.26667,9.133333,NA,NA
RSTR,ST040X,1998-05-08,07:30:00,RSTR8,3.6,1,n/p,1,9.466666,9.366667,NA,counter broken; no flow meter
RSTR,ST040X,1998-05-09,10:15:00,RSTR8,3.6,1,n/p,1,9.633333,9.5,NA,counter broken; no flow meter
RSTR,ST040X,1998-05-10,09:00:00,RSTR8,n/p,1,n/p,1,10,NA,NA,counter broken; no flow meter
RSTR,ST040X,1998-05-11,10:00:00,RSTR8,3.5,1,n/p,1,9.766666,9.633333,NA,counter broken
RSTR,ST040X,1998-05-12,10:30:00,RSTR8,3.6,1,n/p,1,10.03333,9.433333,NA,counter broken
RSTR,ST040X,1998-05-13,10:00:00,RSTR8,3.7,1,n/p,1,9.2,9.2,NA,NA
RSTR,ST040X,1998-05-14,09:30:00,RSTR8,3.6,1,n/p,1,9.8,9.133333,NA,counter broken
RSTR,ST040X,1998-05-15,11:15:00,RSTR8,3.6,1,n/p,1,9.766666,9.833333,NA,counter broken
RSTR,ST040X,1998-05-16,09:30:00,RSTR8,3.5,1,n/p,1,9.8,9.466666,NA,counter broken
RSTR,ST040X,1998-05-17,09:30:00,RSTR8,3.6,1,n/p,1,9.533334,9.266666,NA,counter fixed & reset at 10:25 am
RSTR,ST040X,1998-05-18,09:15:00,RSTR8,3.6,1,n/p,1,9.5,9.2,8634,NA
RSTR,ST040X,1998-05-19,10:00:00,RSTR8,3.6,1,n/p,1,9.766666,8.8,9635,cone of trap has been pushed back; against live box
RSTR,ST040X,1998-05-20,10:00:00,RSTR8,3.6,3,n/p,2,9,NA,9117,logs & debris have cracked spiral in trap
RSTR,ST040X,1998-05-26,13:30:00,RSTR8,n/p,0,n/p,4,NA,NA,0,trap reassembled; fishing began at 1:30 pm
RSTR,ST040X,1998-05-27,10:45:00,RSTR8,3.6,1,n/p,1,9.766666,9.2,5514,counter not hitting; trap has slipped back again
RSTR,ST040X,1998-05-28,10:45:00,RSTR8,3.6,1,n/p,1,10.42333,8.466666,NA,counter broken
RSTR,ST040X,1998-05-29,12:45:00,RSTR8,3.6,1,n/p,1,9.766666,9.2,NA,NA
RSTR,ST040X,1998-05-29,13:30:00,RSTR8,n/p,NA,n/p,4,NA,NA,NA,repaired cone & reset counter
RSTR,ST040X,1998-05-30,10:30:00,RSTR8,3.6,1,n/p,1,9.2,8.566667,8409,NA
RSTR,ST040X,1998-05-30,20:30:00,RSTR8,n/p,1,n/p,1,NA,NA,NA,cleaned live box for release
RSTR,ST040X,1998-05-30,22:30:00,RSTR8,n/p,2,n/p,1,NA,NA,NA,NA
RSTR,ST040X,1998-05-30,23:30:00,RSTR8,n/p,2,n/p,1,NA,NA,NA,NA
RSTR,ST040X,1998-05-31,08:00:00,RSTR8,3.65,2,n/p,1,9.066667,8.466666,8647,bubble in thermometer; temp is best estimate
RSTR,ST040X,1998-06-01,08:30:00,RSTR8,3.6,1,n/p,1,9.666667,8.8,9825,NA
RSTR,ST040X,1998-06-02,09:45:00,RSTR8,3,1,n/p,1,10.33333,NA,9245,NA
RSTR,ST040X,1998-06-03,10:00:00,RSTR8,2.8,1,n/p,1,12.46667,11.63333,7977,NA
RSTR,ST040X,1998-06-04,07:45:00,RSTR8,2.7,1,n/p,1,10.7,10.53333,7983,NA
RSTR,ST040X,1998-06-05,07:30:00,RSTR8,n/p,1,n/p,1,10,NA,8820,NA
RSTR,ST040X,1998-06-06,10:00:00,RSTR8,2.7,1,n/p,1,9.633333,8.866667,9214,NA
RSTR,ST040X,1998-06-07,07:30:00,RSTR8,2.76,1,n/p,1,9.666667,8.833333,7905,NA
RSTR,ST040X,1998-06-08,08:45:00,RSTR8,2.4,1,n/p,1,10.00333,9.733334,9452,NA
RSTR,ST040X,1998-06-09,09:45:00,RSTR8,2.65,1,n/p,1,9.633333,9.2,8553,NA
RSTR,ST040X,1998-06-10,07:45:00,RSTR8,2.7,1,n/p,1,10.36667,9.266666,8071,NA
RSTR,ST040X,1998-06-11,09:00:00,RSTR8,2.7,1,n/p,1,9.4,NA,9460,NA
RSTR,ST040X,1998-06-12,10:30:00,RSTR8,2.75,1,n/p,1,10.53333,9.133333,9260,NA
RSTR,ST040X,1998-06-13,10:30:00,RSTR8,2.7,1,n/p,1,10.06667,9.333333,8586,crack in spiral case
RSTR,ST040X,1998-06-13,20:30:00,RSTR8,n/p,1,n/p,1,NA,NA,4295,cleaned trap before release
RSTR,ST040X,1998-06-13,22:00:00,RSTR8,n/p,2,n/p,1,NA,NA,NA,NA
RSTR,ST040X,1998-06-13,22:30:00,RSTR8,n/p,2,n/p,1,NA,NA,NA,NA
RSTR,ST040X,1998-06-14,10:00:00,RSTR8,2.65,2,n/p,1,10.46667,9.133333,8307,UNID (sunfish) 35mm
RSTR,ST040X,1998-06-15,09:00:00,RSTR8,2.75,1,n/p,1,NA,10.13333,8323,couldn't read time/rev before cleaning on data sheet
RSTR,ST040X,1998-06-16,07:15:00,RSTR8,2.9,1,n/p,1,9.733334,9.733334,7570,NA
RSTR,ST040X,1998-06-17,09:00:00,RSTR8,3.1,NA,n/p,4,NA,NA,1676,Trap uer water - no sample taken.
RSTR,ST040X,1998-06-18,09:30:00,RSTR8,3.5,3,n/p,1,8.666667,8.666667,5902,Temp. may have been taken with bad thermo.
RSTR,ST040X,1998-06-18,17:15:00,RSTR8,n/p,0,n/p,4,NA,NA,0,Dropped cone.
RSTR,ST040X,1998-06-19,08:45:00,RSTR8,3.7,1,n/p,1,10.23333,9.833333,8455,NA
RSTR,ST040X,1998-06-20,09:30:00,RSTR8,3.8,3,n/p,1,9.933333,8.966666,4778,Water sample contaminated.
RSTR,ST040X,1998-06-24,20:00:00,RSTR8,n/p,0,n/p,4,NA,NA,0,Trap lowered.
RSTR,ST040X,1998-06-24,22:30:00,RSTR8,n/p,1,n/p,1,NA,NA,NA,NA
RSTR,ST040X,1998-06-24,23:00:00,RSTR8,n/p,2,n/p,1,NA,NA,921,NA
RSTR,ST040X,1998-06-25,08:45:00,RSTR8,3.8,3,n/p,1,9.4,8.866667,4807,NA
RSTR,ST040X,1998-06-25,20:30:00,RSTR8,n/p,0,n/p,4,NA,NA,0,Trap lowered.
RSTR,ST040X,1998-06-26,07:30:00,RSTR8,n/p,3,n/p,1,NA,NA,3819,Lifted cone after cleaning livebox.
RSTR,ST040X,1998-06-28,19:15:00,RSTR8,n/p,0,n/p,4,NA,NA,0,Dropped trap.
RSTR,ST040X,1998-06-29,07:15:00,RSTR8,3.7,3,n/p,1,NA,NA,3987,Lifted cone after cleaning livebox.
RSTR,ST040X,1998-06-29,19:00:00,RSTR8,n/p,0,n/p,4,NA,NA,0,Lowered cone.
RSTR,ST040X,1998-06-30,07:30:00,RSTR8,3.7,3,n/p,1,12.03333,12.03333,4122,No fish. Lifted cone after cleaning livebox.
RSTR,ST040X,1998-06-30,19:00:00,RSTR8,n/p,0,n/p,4,NA,NA,0,Lowered cone.
RSTR,ST040X,1998-07-01,07:15:00,RSTR8,3.7,3,n/p,1,11.86667,11.86667,3825,Lifted cone after cleaning livebox.
RSTR,ST040X,1998-07-01,19:00:00,RSTR8,n/p,0,n/p,4,NA,NA,0,Lowered cone.
RSTR,ST040X,1998-07-02,07:30:00,RSTR8,3.7,3,n/p,1,11.43333,10.43333,3835,Lifted cone after cleaning livebox.
RSTR,ST040X,1998-07-02,19:00:00,RSTR8,n/p,0,n/p,4,NA,NA,0,Lowered cone.
RSTR,ST040X,1998-07-03,07:30:00,RSTR8,n/p,3,n/p,1,13.1,13.1,3915,Lifted cone after cleaning livebox. Moved trap to isla.
RSTR,ST040X,1998-07-06,18:30:00,RSTR8,n/p,0,n/p,4,NA,NA,0,Repositioned trap & lowered cone.
RSTR,ST040X,1998-07-07,07:30:00,RSTR8,3.6,3,n/p,1,10.06667,9.933333,4147,Lifted cone after cleaning livebox.
RSTR,ST040X,1998-07-07,19:00:00,RSTR8,n/p,0,n/p,4,NA,NA,0,Lowered cone.
RSTR,ST040X,1998-07-08,07:30:00,RSTR8,3.7,3,n/p,1,10.5,9.866667,3450,Lifted cone after cleaning livebox.
RSTR,ST040X,1998-07-08,19:00:00,RSTR8,n/p,0,n/p,4,NA,NA,0,Lowered cone.
RSTR,ST040X,1998-07-09,07:30:00,RSTR8,3.7,3,n/p,1,9.766666,9.633333,4738,Lifted cone after cleaning livebox.
RSTR,ST040X,1998-07-09,19:00:00,RSTR8,n/p,0,n/p,4,NA,NA,0,Lowered cone.
RSTR,ST040X,1998-07-10,10:00:00,RSTR8,3.3,3,n/p,1,11.9,11.5,4748,Lifted cone after cleaning livebox.
RSTR,ST040X,1998-07-12,20:00:00,RSTR8,n/p,0,n/p,4,NA,NA,0,Lowered cone.
RSTR,ST040X,1998-07-13,07:30:00,RSTR8,3.3,3,n/p,1,11.76667,11.6,3633,Lifted cone after cleaning livebox.
RSTR,ST040X,1998-07-13,20:00:00,RSTR8,n/p,0,n/p,4,NA,NA,0,Lowered cone.
RSTR,ST040X,1998-07-14,07:15:00,RSTR8,3.3,3,n/p,1,11.26667,11.06667,3944,Lifted cone after cleaning livebox.
RSTR,ST040X,1998-07-14,19:00:00,RSTR8,n/p,0,n/p,4,NA,NA,0,Lowered cone.
RSTR,ST040X,1998-07-15,07:30:00,RSTR8,3.2,3,n/p,1,12.16667,11.93333,3914,Lifted cone after cleaning livebox.
RSTR,ST040X,1999-01-17,13:00:00,RSTR8,n/p,0,n/p,4,NA,NA,0,Dropped cone to fish.
RSTR,ST040X,1999-01-18,08:30:00,RSTR8,n/p,1,n/p,1,10,10,6680,Light debris; fishing well.
RSTR,ST040X,1999-01-19,10:00:00,RSTR8,2.4,1,n/p,2,11.5,11.5,7745,Light debris in cell; heavy debris in livebox.
RSTR,ST040X,1999-01-19,16:30:00,RSTR8,n/p,1,n/p,1,NA,NA,2011,Water very turbid.
RSTR,ST040X,1999-01-20,08:30:00,RSTR8,n/p,2,n/p,3,18.4,18.4,5602,Excessive debris and flow; no sample taken - livebox overflowing; cone rotating slowly.
RSTR,ST040X,1999-01-20,20:00:00,RSTR8,3.8,1,n/p,2,NA,NA,NA,Counter bolt broken; water not as turbid as morning.
RSTR,ST040X,1999-01-21,06:45:00,RSTR8,3.8,2,n/p,1,11.3,NA,NA,Settled leafy debris.
RSTR,ST040X,1999-01-21,16:00:00,RSTR8,n/p,1,n/p,1,NA,NA,NA,Reset counter.
RSTR,ST040X,1999-01-21,20:30:00,RSTR8,4.7,2,n/p,1,NA,NA,1929,Flow increasing.
RSTR,ST040X,1999-01-22,12:30:00,RSTR8,n/p,NA,n/p,4,NA,NA,NA,Overhead cable downed by fallen tree -no sample taken; cable repaired; counter cleared.
RSTR,ST040X,1999-01-23,09:00:00,RSTR8,n/p,1,n/p,1,10.6,10.9,6690,NA
RSTR,ST040X,1999-01-24,08:00:00,RSTR8,5.2,1,n/p,1,11.33333,10.33333,2426,Counter bolt bent - fixed & zeroed.
RSTR,ST040X,1999-01-25,08:15:00,RSTR8,n/p,1,n/p,1,10.7,11.23333,7792,NA
RSTR,ST040X,1999-01-26,08:45:00,RSTR8,5.5,1,n/p,1,11.63333,12.26667,3941,Counter broken - couldn't fix - Ben will repair this afternoon.
RSTR,ST040X,1999-01-27,08:00:00,RSTR8,5.4,1,n/p,1,12.2,11,NA,Counter broken.
RSTR,ST040X,1999-01-27,11:45:00,RSTR8,n/p,0,n/p,1,NA,NA,0,Checked integrity of rubber seal; fixed counter & reset.
RSTR,ST040X,1999-01-28,08:15:00,RSTR8,5.1,1,n/p,1,12.66667,11.76667,6115,Little debris; no problems.
RSTR,ST040X,1999-01-29,08:00:00,RSTR8,5.6,1,n/p,1,12.26667,10.9,7273,Looks like flow is up.
RSTR,ST040X,1999-01-30,08:00:00,RSTR8,n/p,1,n/p,1,11.76667,11.03333,7403,NA
RSTR,ST040X,1999-01-31,08:00:00,RSTR8,n/p,1,n/p,1,11.43333,12.06667,7142,NA
RSTR,ST040X,1999-02-01,08:00:00,RSTR8,3.2,1,n/p,1,12,11.33333,6796,Fishing well.
RSTR,ST040X,1999-02-02,08:00:00,RSTR8,2.9,1,n/p,1,11.63333,12.16667,6987,Thermo looked broken; flowmeter acted up - battery?
RSTR,ST040X,1999-02-03,08:00:00,RSTR8,3.7,1,n/p,1,12.73333,11.8,6827,NA
RSTR,ST040X,1999-02-04,08:00:00,RSTR8,3.7,1,n/p,1,11.73333,11.96667,6581,NA
RSTR,ST040X,1999-02-05,08:30:00,RSTR8,4.6,1,n/p,1,11.73333,12.76667,7458,NA
RSTR,ST040X,1999-02-06,08:00:00,RSTR8,4.6,1,n/p,1,11.9,11.86667,7243,NA
RSTR,ST040X,1999-02-07,08:00:00,RSTR8,4.7,1,n/p,1,10.83333,11.36667,7326,NA
RSTR,ST040X,1999-02-08,08:30:00,RSTR8,5.2,1,n/p,1,NA,NA,7064,Water velocity taken in metric. Has been in wrong mode prob since 1/27.
RSTR,ST040X,1999-02-08,12:45:00,RSTR8,n/p,0,n/p,4,NA,NA,0,Fixed cone & lowered trap.
RSTR,ST040X,1999-02-09,08:30:00,RSTR8,5.6,1,n/p,1,10.46667,11.43333,6027,Flowmeter switched to proper mode.
RSTR,ST040X,1999-02-10,08:30:00,RSTR8,5,1,n/p,1,12.73333,11.76667,7480,NA
RSTR,ST040X,1999-02-11,08:00:00,RSTR8,6.3,1,n/p,2,11.96667,11.3,7072,Partial cell block.
RSTR,ST040X,1999-02-11,20:00:00,RSTR8,n/p,1,n/p,1,NA,NA,NA,Trap fishing well; flow up (driveby).
RSTR,ST040X,1999-02-12,08:45:00,RSTR8,7,2,n/p,1,13.16667,12.96667,7026,Flow up.
RSTR,ST040X,1999-02-12,20:15:00,RSTR8,n/p,1,n/p,1,NA,NA,NA,Driveby - fishing well.
RSTR,ST040X,1999-02-13,08:15:00,RSTR8,7,2,n/p,1,13.93333,18.53333,6305,Fishing well.
RSTR,ST040X,1999-02-14,08:15:00,RSTR8,7,1,n/p,1,12.4,12.83333,5443,Counter bolt broken - relaced. Temp. erroneous?
RSTR,ST040X,1999-02-15,08:45:00,RSTR8,7,1,n/p,1,13.1,11.86667,6626,NA
RSTR,ST040X,1999-02-15,17:45:00,RSTR8,n/p,1,n/p,1,NA,NA,NA,Driveby - fishing well.
RSTR,ST040X,1999-02-16,08:00:00,RSTR8,6.4,2,n/p,1,11.26667,11.56667,6671,NA
RSTR,ST040X,1999-02-17,08:00:00,RSTR8,5.5,1,n/p,1,NA,11.03333,7528,NA
RSTR,ST040X,1999-02-18,08:00:00,RSTR8,7,1,n/p,1,14.06667,13.16667,7173,Catch saved.
RSTR,ST040X,1999-02-19,08:15:00,RSTR8,n/p,1,n/p,1,12.06667,12,6552,Light debris; catch released down river from trap.
RSTR,ST040X,1999-02-19,19:00:00,RSTR8,n/p,1,n/p,1,NA,NA,3100,NA
RSTR,ST040X,1999-02-19,21:00:00,RSTR8,n/p,2,n/p,1,NA,NA,NA,NA
RSTR,ST040X,1999-02-19,21:30:00,RSTR8,n/p,2,n/p,1,NA,NA,NA,NA
RSTR,ST040X,1999-02-20,08:15:00,RSTR8,n/p,2,n/p,1,15.53333,14.23333,6606,Fishing well.
RSTR,ST040X,1999-02-21,08:15:00,RSTR8,n/p,1,n/p,1,16.56667,13.03333,6281,Water high; minimal debris; fishing well.
RSTR,ST040X,1999-02-22,08:30:00,RSTR8,6,1,n/p,1,12.8,13,6247,Fishing well.
RSTR,ST040X,1999-02-22,17:45:00,RSTR8,6.4,1,n/p,1,NA,11.9,2455,No debris; high water.
RSTR,ST040X,1999-02-22,19:00:00,RSTR8,n/p,2,n/p,1,NA,NA,NA,NA
RSTR,ST040X,1999-02-22,20:00:00,RSTR8,n/p,2,n/p,1,NA,NA,NA,NA
RSTR,ST040X,1999-02-22,20:30:00,RSTR8,n/p,2,n/p,1,NA,NA,NA,NA
RSTR,ST040X,1999-02-23,08:00:00,RSTR8,7,2,n/p,1,13.83333,12.33333,6317,NA
RSTR,ST040X,1999-02-24,08:15:00,RSTR8,7,1,n/p,1,14.3,14.76667,5963,NA
RSTR,ST040X,1999-02-25,08:15:00,RSTR8,7,1,n/p,1,15.1,13.1,2841,Stick stuck on counter - not counting properly.
RSTR,ST040X,1999-02-26,08:30:00,RSTR8,7,1,n/p,1,14.56667,13.53333,6369,NA
RSTR,ST040X,1999-02-27,08:15:00,RSTR8,n/p,1,n/p,1,13.96667,14.26667,6185,NA
RSTR,ST040X,1999-02-28,08:00:00,RSTR8,5.3,1,n/p,1,12.83333,12.93333,5972,NA
RSTR,ST040X,1999-03-01,08:15:00,RSTR8,6.27,1,n/p,1,13.5,11.96667,6828,NA
RSTR,ST040X,1999-03-01,18:30:00,RSTR8,5.7,1,n/p,1,11.83333,NA,2734,NA
RSTR,ST040X,1999-03-01,19:45:00,RSTR8,n/p,2,n/p,1,NA,NA,NA,NA
RSTR,ST040X,1999-03-01,20:45:00,RSTR8,n/p,2,n/p,1,NA,NA,3472,NA
RSTR,ST040X,1999-03-02,08:15:00,RSTR8,4.6,2,n/p,1,11.67667,11.34333,6795,NA
RSTR,ST040X,1999-03-03,08:30:00,RSTR8,4.6,1,n/p,1,10.93333,11.4,7297,NA
RSTR,ST040X,1999-03-04,08:30:00,RSTR8,4.6,1,n/p,1,11.39667,11.67667,7344,NA
RSTR,ST040X,1999-03-05,08:45:00,RSTR8,4.6,1,n/p,1,12.1,10.9,7531,NA
RSTR,ST040X,1999-03-05,18:15:00,RSTR8,n/p,1,n/p,1,12.1,NA,2962,NA
RSTR,ST040X,1999-03-05,20:00:00,RSTR8,n/p,2,n/p,1,NA,NA,NA,NA
